428	sp|Q9JX23|ZUPT_NEIMA	33.040	227	133	9	95	307	45	266	2.13e-15	78.2
428	sp|Q9PIN2|ZUPT_CAMJE	30.712	267	146	11	72	304	21	282	4.06e-13	72.0
428	sp|B7LQB7|ZUPT_ESCF3	33.200	250	147	8	72	310	14	254	8.76e-13	70.5
428	sp|B1HYT6|ZUPT_LYSSC	29.644	253	162	8	67	306	14	263	9.71e-13	70.5
428	sp|P67470|ZUPT_SALTY	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
428	sp|P67471|ZUPT_SALTI	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
428	sp|B4TVS2|ZUPT_SALSV	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
428	sp|C0PYW1|ZUPT_SALPC	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
428	sp|A9N5W7|ZUPT_SALPB	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
428	sp|B4T660|ZUPT_SALNS	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
428	sp|B5REE9|ZUPT_SALG2	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
428	sp|B5QZ27|ZUPT_SALEP	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
428	sp|B5FV58|ZUPT_SALDC	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
428	sp|Q57JS2|ZUPT_SALCH	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
428	sp|B5F683|ZUPT_SALA4	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
428	sp|B4TI40|ZUPT_SALHS	35.519	183	104	5	72	249	14	187	1.93e-12	69.3
428	sp|A4WEI1|ZUPT_ENT38	35.165	182	106	5	72	249	14	187	2.39e-12	69.3
428	sp|B5BG02|ZUPT_SALPK	37.500	160	86	5	95	249	37	187	2.85e-12	68.9
428	sp|Q5PMU9|ZUPT_SALPA	37.500	160	86	5	95	249	37	187	2.85e-12	68.9
428	sp|Q8XMG8|ZUPT_CLOPE	27.734	256	159	6	75	306	26	279	5.02e-12	68.6
428	sp|B7NJQ3|ZUPT_ECO7I	31.481	216	134	6	95	304	37	244	5.43e-12	68.2
428	sp|Q940Q3|ZTP29_ARATH	31.852	270	135	11	62	304	12	259	5.89e-12	68.2
428	sp|A9MPX1|ZUPT_SALAR	34.783	184	104	6	72	249	14	187	7.90e-12	67.8
428	sp|Q9C9Z1|ZTP50_ARATH	33.333	222	135	5	67	287	107	316	9.36e-12	68.9
428	sp|B7N0I9|ZUPT_ECO81	37.107	159	88	5	95	249	37	187	4.60e-11	65.5
428	sp|Q32BU5|ZUPT_SHIDS	34.615	182	107	5	72	249	14	187	4.92e-11	65.5
428	sp|Q3YXK1|ZUPT_SHISS	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|B1LF36|ZUPT_ECOSM	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|B6I411|ZUPT_ECOSE	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|B7ND33|ZUPT_ECOLU	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|P0A8H3|ZUPT_ECOLI	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|B1ISB7|ZUPT_ECOLC	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|P0A8H4|ZUPT_ECOL6	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|Q0TD62|ZUPT_ECOL5	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|A1AFW5|ZUPT_ECOK1	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|A8A4J6|ZUPT_ECOHS	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|B1XG45|ZUPT_ECODH	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|C4ZQV8|ZUPT_ECOBW	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|B7LZI9|ZUPT_ECO8A	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|B5YR85|ZUPT_ECO5E	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|P0A8H5|ZUPT_ECO57	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|B7LGI2|ZUPT_ECO55	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|B7MAB7|ZUPT_ECO45	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|A7ZRS2|ZUPT_ECO24	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
428	sp|B7UIV3|ZUPT_ECO27	37.107	159	88	5	95	249	37	187	6.62e-11	65.1
591	sp|P08956|T1RK_ECOLI	40.701	1199	642	23	8	1171	5	1169	0.0	837
591	sp|Q07736|T1RA_ECOLX	27.735	649	338	29	271	878	23	581	3.85e-37	154
591	sp|Q47281|T1RE_ECOLX	28.205	624	322	29	255	846	8	537	1.88e-36	152
591	sp|Q4A127|HSDR_STAS1	23.214	392	236	10	310	683	120	464	1.93e-12	75.5
591	sp|Q5HJH8|HSDR_STAAC	23.677	359	209	11	310	649	120	432	3.99e-11	71.2
597	sp|Q9V1E9|KTHY_PYRAB	39.073	151	76	5	3	138	4	153	3.10e-15	73.9
597	sp|B6YSZ4|KTHY_THEON	34.177	158	75	4	4	138	2	153	4.36e-12	65.5
597	sp|C6A0S1|KTHY_THESM	36.076	158	78	7	1	138	1	155	1.16e-11	64.3
600	sp|P06990|T1SB_ECOLX	35.794	447	271	5	4	436	19	463	4.31e-71	238
600	sp|P06187|T1S_SALTY	43.478	322	162	5	131	436	141	458	6.51e-69	232
600	sp|P05719|T1SK_ECOLI	48.013	302	140	8	145	436	159	453	5.28e-65	221
600	sp|P07990|T1S_SALPO	46.333	300	143	9	145	434	159	450	4.11e-57	200
600	sp|Q58926|Y1531_METJA	38.542	192	116	1	5	194	233	424	7.01e-33	133
600	sp|P06991|T1SD_ECOLX	54.331	127	58	0	310	436	307	433	1.89e-30	127
600	sp|P06991|T1SD_ECOLX	45.455	99	54	0	105	203	90	188	2.28e-17	88.2
968	sp|P39213|INSN_SHIDY	46.392	97	51	1	7	103	17	112	3.74e-27	99.0
968	sp|P75679|INSN1_ECOLI	47.059	85	44	1	7	91	17	100	4.69e-22	86.7
968	sp|P39212|INSN2_ECOLI	40.964	83	48	1	7	89	5	86	1.03e-18	76.6
969	sp|P39315|QOR2_ECOLI	55.705	149	66	0	3	151	132	280	3.49e-48	160
975	sp|P37626|YHII_ECOLI	55.460	348	144	1	23	359	8	355	4.04e-121	356
975	sp|Q93AA7|YBHG_YERPE	29.730	333	206	7	8	328	3	319	2.35e-32	126
975	sp|B1JSP3|Y2900_YERPY	29.730	333	206	7	8	328	3	319	2.35e-32	126
975	sp|Q1CFT7|Y2816_YERPN	29.730	333	206	7	8	328	3	319	2.35e-32	126
975	sp|A7FKJ7|Y2812_YERP3	29.730	333	206	7	8	328	3	319	2.35e-32	126
975	sp|Q1C912|Y1093_YERPA	29.730	333	206	7	8	328	3	319	2.35e-32	126
975	sp|A1JSL8|Y2891_YERE8	29.819	332	207	7	8	328	3	319	6.95e-32	125
975	sp|B2K8W1|Y1292_YERPB	29.429	333	207	7	8	328	3	319	1.26e-31	124
975	sp|Q66D37|Y1212_YERPS	29.429	333	207	7	8	328	3	319	1.26e-31	124
975	sp|A4W8D7|Y1286_ENT38	29.242	277	182	4	45	316	37	304	3.20e-26	110
975	sp|A9MIT3|YBHG_SALAR	28.296	311	203	6	11	316	9	304	1.83e-24	105
975	sp|A8AIZ1|Y2332_CITK8	27.946	297	194	6	25	316	23	304	1.07e-23	103
975	sp|Q3Z3Z0|YBHG_SHISS	28.523	298	194	5	24	316	22	305	1.19e-23	103
975	sp|B6I7V1|YBHG_ECOSE	28.620	297	193	5	25	316	23	305	2.49e-23	102
975	sp|B7M768|YBHG_ECO8A	28.620	297	193	5	25	316	23	305	2.49e-23	102
975	sp|B7LC78|YBHG_ECO55	28.620	297	193	5	25	316	23	305	2.49e-23	102
975	sp|B7LJW4|YBHG_ESCF3	28.620	297	193	5	25	316	23	305	2.81e-23	102
975	sp|B7NA95|YBHG_ECOLU	28.620	297	193	5	25	316	23	305	2.81e-23	102
975	sp|B7NNM5|YBHG_ECO7I	28.620	297	193	5	25	316	23	305	2.81e-23	102
975	sp|Q8X7Y9|YBHG_ECO57	28.620	297	193	5	25	316	23	305	2.81e-23	102
975	sp|B7ULZ2|YBHG_ECO27	28.620	297	193	5	25	316	23	305	2.81e-23	102
975	sp|Q0T6G6|YBHG_SHIF8	28.620	297	193	5	25	316	22	304	3.21e-23	101
975	sp|B1LM86|YBHG_ECOSM	28.620	297	193	5	25	316	22	304	3.21e-23	101
975	sp|B1IXH3|YBHG_ECOLC	28.620	297	193	5	25	316	22	304	3.21e-23	101
975	sp|A7ZY51|YBHG_ECOHS	28.620	297	193	5	25	316	22	304	3.21e-23	101
975	sp|B5YS86|YBHG_ECO5E	28.620	297	193	5	25	316	22	304	3.21e-23	101
975	sp|A7ZJK6|YBHG_ECO24	28.620	297	193	5	25	316	22	304	3.38e-23	101
975	sp|Q32I67|YBHG_SHIDS	28.620	297	193	5	25	316	23	305	3.39e-23	101
975	sp|P75777|YBHG_ECOLI	28.620	297	193	5	25	316	23	305	4.22e-23	101
975	sp|A1A936|YBHG_ECOK1	28.620	297	193	5	25	316	23	305	4.22e-23	101
975	sp|B1X7C5|YBHG_ECODH	28.620	297	193	5	25	316	23	305	4.22e-23	101
975	sp|C4ZXW7|YBHG_ECOBW	28.620	297	193	5	25	316	23	305	4.22e-23	101
975	sp|B7MQP9|YBHG_ECO81	28.620	297	193	5	25	316	23	305	4.22e-23	101
975	sp|B7MGQ3|YBHG_ECO45	28.620	297	193	5	25	316	23	305	4.22e-23	101
975	sp|Q8FJN6|YBHG_ECOL6	28.620	297	193	5	25	316	23	305	4.31e-23	101
975	sp|Q1RED2|YBHG_ECOUT	28.620	297	193	5	25	316	23	305	5.26e-23	101
975	sp|Q323Z9|YBHG_SHIBS	28.283	297	194	5	25	316	23	305	5.42e-23	101
975	sp|Q0TJQ3|YBHG_ECOL5	28.620	297	193	5	25	316	22	304	5.50e-23	101
975	sp|Q83S36|YBHG_SHIFL	28.283	297	194	5	25	316	23	305	1.48e-22	100
975	sp|Q9L9D4|YBHG_ACIFI	27.762	353	240	7	1	353	1	338	2.49e-22	99.4
975	sp|Q8ZQP0|YBHG_SALTY	28.520	277	184	4	45	316	37	304	2.78e-22	99.4
975	sp|Q8Z879|YBHG_SALTI	28.520	277	184	4	45	316	37	304	2.78e-22	99.4
975	sp|C0PX06|YBHG_SALPC	28.520	277	184	4	45	316	37	304	2.78e-22	99.4
975	sp|B5QXS4|YBHG_SALEP	28.520	277	184	4	45	316	37	304	2.78e-22	99.4
975	sp|B5FP83|YBHG_SALDC	28.520	277	184	4	45	316	37	304	2.78e-22	99.4
975	sp|Q57RE0|YBHG_SALCH	28.520	277	184	4	45	316	37	304	2.78e-22	99.4
975	sp|B5F095|YBHG_SALA4	28.520	277	184	4	45	316	37	304	2.78e-22	99.4
975	sp|B5R785|YBHG_SALG2	28.520	277	184	4	45	316	37	304	3.10e-22	99.0
975	sp|B5BC09|YBHG_SALPK	28.520	277	184	4	45	316	37	304	3.89e-22	99.0
975	sp|Q5PG34|YBHG_SALPA	28.520	277	184	4	45	316	37	304	3.89e-22	99.0
975	sp|B4TQW1|YBHG_SALSV	28.520	277	184	4	45	316	37	304	4.08e-22	98.6
975	sp|A9MSW1|YBHG_SALPB	28.520	277	184	4	45	316	37	304	4.08e-22	98.6
975	sp|B4T074|YBHG_SALNS	28.520	277	184	4	45	316	37	304	4.08e-22	98.6
975	sp|B4TC72|YBHG_SALHS	28.520	277	184	4	45	316	37	304	4.08e-22	98.6
975	sp|Q92V44|Y5573_RHIME	27.900	319	219	5	7	321	1	312	1.04e-17	86.3
975	sp|P94851|AN36_HELPY	27.074	229	159	3	45	271	40	262	4.77e-16	81.6
975	sp|Q9ZJD1|AN36_HELPJ	27.074	229	159	3	45	271	40	262	6.30e-16	81.3
975	sp|P0DPR6|EMRA_ACIBT	23.443	273	183	6	44	306	50	306	3.65e-12	70.1
977	sp|P0AGH2|YHHJ_SHIFL	65.684	373	128	0	4	376	2	374	1.47e-170	483
977	sp|P0AGH1|YHHJ_ECOLI	65.684	373	128	0	4	376	2	374	1.47e-170	483
977	sp|P0AFQ1|YBHR_SHIFL	28.954	373	246	9	9	372	5	367	2.01e-35	136
977	sp|P0AFP9|YBHR_ECOLI	28.954	373	246	9	9	372	5	367	2.01e-35	136
977	sp|P0AFQ0|YBHR_ECO57	28.954	373	246	9	9	372	5	367	2.01e-35	136
977	sp|P37624|RBBA_ECOLI	26.702	382	258	10	5	373	539	911	6.16e-23	104
977	sp|P0AFQ2|YBHS_ECOLI	29.762	252	164	6	92	336	95	340	3.61e-17	85.5
977	sp|P0AFQ3|YBHS_ECOL6	29.762	252	164	6	92	336	95	340	3.61e-17	85.5
977	sp|P0AFQ4|YBHS_ECO57	29.762	252	164	6	92	336	95	340	3.61e-17	85.5
980	sp|Q9X447|YACK_RHIML	52.975	706	320	5	27	725	16	716	0.0	754
984	sp|P45240|GLTS_HAEIN	29.796	245	167	2	19	259	21	264	8.20e-33	127
984	sp|P0AER9|GLTS_SHIFL	37.238	239	149	1	19	256	20	258	1.38e-28	115
984	sp|P0AER8|GLTS_ECOLI	37.238	239	149	1	19	256	20	258	1.38e-28	115
985	sp|Q58824|HERA_METJA	26.386	451	250	17	123	538	76	479	3.47e-26	115
985	sp|Q58960|Y1565_METJA	22.717	449	288	10	122	568	105	496	6.80e-25	112
985	sp|Q60270|Y3508_METJA	26.498	434	262	14	120	539	113	503	5.13e-24	109
985	sp|F2Z5Z6|HERA_SULAC	26.761	426	240	17	122	538	98	460	1.01e-20	99.0
985	sp|Q8U1P0|HERA_PYRFU	40.833	120	68	1	424	543	397	513	5.06e-18	91.3
985	sp|Q97WG8|HERA_SACS2	27.184	412	231	18	135	538	110	460	4.41e-17	87.8
985	sp|Q96YR7|HERA_SULTO	24.622	463	274	23	122	575	97	493	1.83e-13	76.6
987	sp|P06187|T1S_SALTY	30.405	444	248	15	7	410	5	427	6.98e-43	159
987	sp|P06990|T1SB_ECOLX	25.792	442	265	14	5	410	18	432	8.08e-22	100
987	sp|P05719|T1SK_ECOLI	22.449	441	282	16	7	410	5	422	1.07e-13	75.9
987	sp|P07990|T1S_SALPO	24.194	434	282	15	7	410	5	421	2.25e-12	72.0
990	sp|Q07736|T1RA_ECOLX	36.175	821	448	23	2	770	9	805	2.95e-141	438
990	sp|Q47281|T1RE_ECOLX	35.167	836	439	27	2	770	9	808	1.46e-134	421
990	sp|P08956|T1RK_ECOLI	25.908	633	328	24	2	522	240	843	5.59e-38	156
990	sp|Q06683|IRC3_YEAST	26.196	439	274	14	119	547	3	401	2.92e-22	105
990	sp|Q1MTR1|IRC3_SCHPO	28.238	386	231	14	146	523	24	371	1.31e-14	81.3
990	sp|Q4A127|HSDR_STAS1	27.372	274	157	10	146	406	240	484	6.36e-13	76.3
993	sp|P76168|INTQ_ECOLI	29.945	364	196	12	49	372	24	368	6.56e-33	130
993	sp|P76056|INTR_ECOLI	26.238	404	247	11	7	375	11	398	1.52e-30	124
993	sp|P96629|INT_BACSU	23.053	321	219	8	85	387	58	368	1.12e-14	78.6
999	sp|Q8CBB9|RSAD2_MOUSE	28.197	305	167	11	10	295	76	347	3.54e-24	103
999	sp|Q6EE23|RSAD2_SINCH	26.974	304	172	11	10	295	68	339	6.05e-23	100
999	sp|Q2HJF9|RSAD2_BOVIN	27.687	307	166	11	10	295	77	348	6.64e-23	100
999	sp|O93384|RSAD2_ONCMY	27.541	305	169	11	10	295	62	333	1.06e-22	99.4
999	sp|O70600|RSAD2_RAT	27.213	305	170	11	10	295	74	345	1.41e-22	99.4
999	sp|Q9MZU4|RSAD2_PIG	27.362	307	167	11	10	295	76	347	1.64e-22	99.4
999	sp|Q5RH95|RSAD2_DANRE	26.733	303	174	9	10	295	73	344	1.75e-22	99.0
999	sp|Q8WXG1|RSAD2_HUMAN	27.213	305	170	11	10	295	75	346	3.53e-22	98.2
999	sp|Q5RCW8|RSAD2_PONAB	26.885	305	171	11	10	295	75	346	2.69e-21	95.9
1000	sp|Q8N8A2|ANR44_HUMAN	31.176	170	109	4	711	872	610	779	1.02e-12	76.3
1000	sp|B2RXR6|ANR44_MOUSE	30.588	170	110	4	711	872	610	779	4.27e-12	73.9
1000	sp|Q5F478|ANR44_CHICK	29.762	168	111	4	711	872	610	776	1.67e-11	72.0
1000	sp|Q01484|ANK2_HUMAN	30.180	222	138	6	654	872	132	339	9.66e-11	70.1
1003	sp|P23874|HIPA_ECOLI	43.119	436	240	6	1	430	1	434	6.78e-115	346
1003	sp|Q8FHF4|HIPA_ECOL6	42.759	435	243	5	1	430	1	434	1.45e-112	340
1003	sp|P55564|Y4ME_SINFN	30.732	410	246	12	4	402	6	388	2.98e-40	152
1003	sp|Q8EIX3|HIPA_SHEON	29.538	325	200	11	20	333	26	332	9.08e-27	114
1003	sp|P55412|Y4DM_SINFN	27.842	431	232	18	4	407	7	385	2.05e-16	84.3
1004	sp|Q8FHF3|HIPB_ECOL6	44.578	83	44	1	2	82	12	94	3.08e-16	69.7
1004	sp|P23873|HIPB_ECOLI	43.373	83	45	1	2	82	6	88	3.28e-16	69.7
1008	sp|C7DLJ6|OLHYD_ELIME	62.258	620	223	3	7	623	6	617	0.0	809
1008	sp|B9E972|OLHYD_MACCJ	43.158	570	300	10	57	616	19	574	1.20e-157	470
1008	sp|B5XK69|OLHYD_STRPZ	39.691	582	319	9	57	622	19	584	6.90e-143	432
1011	sp|Q5AF03|HSP31_CANAL	30.769	234	152	6	8	232	3	235	3.46e-24	99.4
1011	sp|Q04432|HSP31_YEAST	31.330	233	150	6	7	230	4	235	8.30e-21	90.5
1011	sp|O43084|HSP33_SCHPO	27.799	259	155	7	4	230	3	261	9.60e-17	80.1
1011	sp|Q09675|HSP32_SCHPO	29.075	227	132	6	23	230	24	240	1.58e-15	76.3
1011	sp|Q08914|HSP33_YEAST	27.801	241	148	8	7	230	4	235	8.61e-14	71.6
1011	sp|Q08992|HSP32_YEAST	27.801	241	148	8	7	230	4	235	1.14e-13	71.2
1011	sp|Q04902|SNO4_YEAST	28.216	241	147	8	7	230	4	235	1.87e-13	70.5
1011	sp|Q10092|HSP34_SCHPO	32.468	154	93	2	86	231	71	221	4.18e-12	66.6
1011	sp|P59331|HCHA_ECOL6	32.099	162	94	6	83	231	124	282	3.99e-11	64.7
1011	sp|Q0TGM8|HCHA_ECOL5	32.099	162	94	6	83	231	124	282	3.99e-11	64.7
1011	sp|B7NRB5|HCHA_ECO7I	32.099	162	94	6	83	231	124	282	3.99e-11	64.7
1011	sp|Q8BFQ8|GALD1_MOUSE	30.220	182	124	2	48	227	33	213	9.19e-11	62.8
1013	sp|P76113|CURA_ECOLI	65.306	343	119	0	4	346	3	345	1.48e-170	481
1013	sp|O34812|YFMJ_BACSU	48.225	338	166	5	8	342	4	335	1.48e-101	305
1013	sp|Q9SLN8|DBR_TOBAC	42.120	349	190	7	3	345	1	343	5.05e-80	250
1013	sp|Q39173|P2_ARATH	41.954	348	185	8	8	345	3	343	2.32e-79	249
1013	sp|Q39172|AER_ARATH	41.834	349	185	8	8	345	4	345	4.57e-77	243
1013	sp|Q3SZJ4|PTGR1_BOVIN	42.478	339	177	8	8	341	3	328	3.50e-76	240
1013	sp|P97584|PTGR1_RAT	43.323	337	173	7	10	341	5	328	1.01e-75	239
1013	sp|Q29073|PTGR1_PIG	42.262	336	178	7	10	341	5	328	2.61e-74	235
1013	sp|Q9EQZ5|PTGR1_CAVPO	42.560	336	175	7	10	340	5	327	4.38e-74	235
1013	sp|Q14914|PTGR1_HUMAN	40.950	337	183	6	9	341	4	328	6.67e-73	232
1013	sp|Q91YR9|PTGR1_MOUSE	42.433	337	176	7	10	341	5	328	1.42e-72	231
1013	sp|Q32L99|PTGR2_BOVIN	41.279	344	189	10	13	345	7	348	3.15e-68	220
1013	sp|Q5R806|PTGR2_PONAB	39.535	344	195	10	13	345	7	348	9.96e-68	219
1013	sp|Q8N8N7|PTGR2_HUMAN	39.244	344	196	10	13	345	7	348	2.71e-67	218
1013	sp|Q5BK81|PTGR2_RAT	40.407	344	192	9	13	345	7	348	3.66e-67	218
1013	sp|Q6WAU0|PULR_MENPI	37.572	346	200	9	9	345	4	342	6.55e-66	214
1013	sp|Q9C0Y6|YKM8_SCHPO	39.873	316	174	6	38	345	42	349	1.35e-65	214
1013	sp|Q28719|PTGR1_RABIT	42.042	333	175	8	10	337	5	324	5.64e-65	212
1013	sp|Q8VDQ1|PTGR2_MOUSE	39.826	344	194	10	13	345	7	348	2.52e-64	210
1013	sp|N4WR35|RED1_COCH4	35.714	350	204	9	8	342	3	346	2.25e-59	197
1013	sp|A0A0D2YG03|FUB6_FUSO4	28.852	357	224	8	8	342	6	354	7.21e-40	147
1013	sp|W7NCN7|FUB6_GIBM7	28.011	357	227	8	8	342	6	354	1.11e-38	144
1013	sp|B8NTZ8|LNAE_ASPFN	27.707	314	196	7	39	327	46	353	1.24e-29	120
1013	sp|S0DRW9|FUB6_GIBF5	26.331	357	213	10	8	342	6	334	8.43e-28	114
1013	sp|Q03102|YMN1_YEAST	27.913	369	226	16	10	346	5	365	9.56e-25	106
1013	sp|P42865|QOR_LEIAM	30.837	227	143	8	123	342	120	339	1.25e-21	97.4
1013	sp|Q8BGC4|PTGR3_MOUSE	25.926	324	212	10	35	342	58	369	7.92e-21	95.5
1013	sp|Q8N4Q0|PTGR3_HUMAN	25.926	324	212	10	35	342	58	369	2.10e-18	88.6
1013	sp|Q24K16|PTGR3_BOVIN	25.000	324	215	10	35	342	58	369	1.30e-15	80.5
1013	sp|Q5R4S7|QOR_PONAB	23.418	316	213	9	35	340	31	327	3.92e-12	69.7
1013	sp|P96202|PPSC_MYCTU	25.701	214	150	4	130	342	1575	1780	6.98e-12	70.5
1013	sp|Q7TXL8|PPSC_MYCBO	25.701	214	150	4	130	342	1575	1780	6.98e-12	70.5
1013	sp|Q08257|QOR_HUMAN	23.101	316	214	9	35	340	31	327	1.09e-11	68.6
1013	sp|Q6AYT0|QOR_RAT	23.364	321	207	10	35	340	31	327	9.79e-11	65.5
